datetime,open,high,low,close,volume,dividends,stock splits,ema_4,ema_8,ema_20,williams_r,trend_angle,macd_line,macd_signal
2026-02-06T14:30:00.000000000-0500,277.1300048828125,277.4200134277344,276.9949951171875,277.2300109863281,457776,0.0,0.0,277.3572435498907,277.668710687295,278.3493563309531,,-0.10899658203125001,-0.5869694176934104,-0.5941122763686777
2026-02-06T14:45:00.000000000-0500,277.239990234375,278.6449890136719,277.2200012207031,278.5799865722656,888092,0.0,0.0,277.84634075884065,277.8712164395107,278.37132111584003,,0.19129638671875002,-0.19568353254061321,-0.39489790445464545
2026-02-06T15:00:00.000000000-0500,278.56500244140625,278.75,277.8500061035156,277.8500061035156,771950,0.0,0.0,277.84780689671067,277.8665030315118,278.32167206704725,,0.0739990234375,-0.16467613499895606,-0.27978701972680076
2026-02-06T15:15:00.000000000-0500,277.8500061035156,278.3299865722656,277.55999755859375,277.6600036621094,1068681,0.0,0.0,277.7726856028701,277.8206142827557,278.2586560284817,,0.044000244140625006,-0.1855698335163538,-0.23267842662157728
2026-02-06T15:30:00.000000000-0500,277.6549987792969,278.31500244140625,277.57000732421875,278.1000061035156,956625,0.0,0.0,277.90361380312834,277.88270135403565,278.2435465118183,,0.194000244140625,-0.07644942820110145,-0.15456392741133937
2026-02-06T15:45:00.000000000-0500,278.1000061035156,279.010009765625,278.0400085449219,278.0799865722656,2298698,0.0,0.0,277.97416291078326,277.9265425136423,278.22796937471804,,0.16999511718750002,-0.021273142228665165,-0.08791853482000227
2026-02-09T09:30:00.000000000-0500,277.9049987792969,278.20001220703125,273.489990234375,274.3114013671875,2755498,0.26,0.0,276.50905829334494,277.1231778144301,277.85496289781037,,-0.8537170410156251,-0.9196031926171031,-0.5037608637185527
2026-02-09T09:45:00.000000000-0500,274.3450012207031,274.94000244140625,273.1600036621094,273.9599914550781,1487644,0.0,0.0,275.48943155803823,276.42024751235186,277.4840132365978,,-0.7780029296875001,-1.4055883847108817,-0.9546746242147172
2026-02-09T10:00:00.000000000-0500,273.9599914550781,274.0799865722656,273.04998779296875,273.5150146484375,1139245,0.0,0.0,274.69966479419793,275.77464020925976,277.1060133710587,,-0.8289978027343751,-1.6753543340416854,-1.3150144791282012
2026-02-09T10:15:00.000000000-0500,273.5199890136719,274.260009765625,273.05999755859375,273.08270263671875,952157,0.0,0.0,274.05287993120623,275.1764318598062,276.7228409201692,,-1.003460693359375,-1.815628967568614,-1.5653217233484076
2026-02-09T10:30:00.000000000-0500,273.0899963378906,273.75,273.05999755859375,273.42999267578125,649139,0.0,0.0,273.80372502903623,274.7883342633562,276.40923632546554,,-0.929998779296875,-1.689627527739617,-1.6274746255440125
2026-02-09T10:45:00.000000000-0500,273.42999267578125,273.5249938964844,272.7699890136719,273.25,867221,0.0,0.0,273.58223501742174,274.4464822048326,276.1083566754212,,-0.2122802734375,-1.5659863767731963,-1.5967305011586044
2026-02-09T11:00:00.000000000-0500,273.2680969238281,273.70001220703125,273.0799865722656,273.32000732421875,641760,0.0,0.0,273.47734394014054,274.19615445358505,275.8427995943543,,-0.127996826171875,-1.389613750981141,-1.4931721260698727
2026-02-09T11:15:00.000000000-0500,273.3500061035156,273.4700012207031,272.8500061035156,273.398193359375,634452,0.0,0.0,273.44568370783435,274.01882976598284,275.6099799529277,,-0.0233642578125,-1.1953102399417048,-1.3442411830057888
2026-02-09T11:30:00.000000000-0500,273.3699951171875,273.79998779296875,273.260009765625,273.4200134277344,571336,0.0,0.0,273.4354155957944,273.8857594685943,275.40141171243306,,0.067462158203125,-1.0177351950521825,-1.1809881890289855
2026-02-09T11:45:00.000000000-0500,273.3800048828125,273.45001220703125,272.75,272.79998779296875,708051,0.0,0.0,273.18124447466414,273.6444768740108,275.15365705343646,,-0.1260009765625,-1.0175735472781184,-1.099280868153552
2026-02-09T12:00:00.000000000-0500,272.80999755859375,273.1099853515625,271.8999938964844,272.3500061035156,1144330,0.0,0.0,272.8487491262047,273.3568167027897,274.8866426772535,,-0.17999877929687502,-1.0656362929026955,-1.0824585805281237
2026-02-09T12:15:00.000000000-0500,272.3450012207031,272.5199890136719,271.70001220703125,272.0115051269531,821862,0.0,0.0,272.5138515265041,273.057858574826,274.61282005341536,,-0.261700439453125,-1.1077830784257685,-1.0951208294769461
2026-02-09T12:30:00.000000000-0500,272.0400085449219,272.3399963378906,271.8299865722656,271.8450012207031,568016,0.0,0.0,272.2463114041837,272.78833471835424,274.3492182598237,,-0.310638427734375,-1.1019949877882027,-1.0985579086325745
2026-02-09T12:45:00.000000000-0500,271.8500061035156,272.3399963378906,271.7699890136719,271.9649963378906,498592,0.0,0.0,272.13378537766647,272.6053706338068,274.1221495053539,,-0.29100341796875,-1.0017040829083044,-1.0501309957704394
2026-02-09T13:00:00.000000000-0500,271.9649963378906,272.19000244140625,271.7900085449219,271.92999267578125,440913,0.0,0.0,272.05226829691236,272.45528664313446,273.9133726644422,,-0.1739990234375,-0.8977601198480443,-0.9739455578092419
2026-02-09T13:15:00.000000000-0500,271.92999267578125,272.2699890136719,271.8299865722656,271.9800109863281,429629,0.0,0.0,272.02336537267865,272.34966983051083,273.7292429808123,,-0.0739990234375,-0.7774295932460404,-0.8756875755276412
2026-02-09T13:30:00.000000000-0500,271.9800109863281,273.0098876953125,271.8399963378906,272.93499755859375,641887,0.0,0.0,272.38801824704467,272.4797426589737,273.6536005596486,,0.18469848632812502,-0.43342327159831484,-0.654555423562978
2026-02-09T13:45:00.000000000-0500,272.9200134277344,273.2099914550781,272.739990234375,272.8999938964844,635173,0.0,0.0,272.5928085068206,272.573131822865,273.5818284964901,,0.21099853515625,-0.24071799302879526,-0.44763670829588664
2026-02-09T14:00:00.000000000-0500,272.8999938964844,273.42999267578125,272.8399963378906,273.2699890136719,647463,0.0,0.0,272.8636807095611,272.7279889763776,273.5521294981265,,0.26099853515625,-0.03699386933789128,-0.24231528881688896
2026-02-09T14:15:00.000000000-0500,273.2889099121094,273.7099914550781,273.010009765625,273.6199951171875,641948,0.0,0.0,273.16620647261163,272.9262125632243,273.558592890418,,0.33800048828125,0.1548671955144414,-0.043724046651223786
2026-02-09T14:30:00.000000000-0500,273.6300048828125,273.7250061035156,273.0799865722656,273.1099853515625,450952,0.0,0.0,273.14371802419197,272.9670509606328,273.51586836290795,,0.22599487304687502,0.11720242794626756,0.03673919064752189
2026-02-09T14:45:00.000000000-0500,273.1099853515625,273.2900085449219,272.9150085449219,272.9599914550781,390031,0.0,0.0,273.07022739654644,272.96548218162064,273.4629277050194,,0.004998779296875,0.053946283557309016,0.04534273710241545
2026-02-09T15:00:00.000000000-0500,272.9599914550781,273.69000244140625,272.9599914550781,273.5799865722656,609604,0.0,0.0,273.2741310668341,273.10203871287507,273.4740761685667,,0.13599853515625002,0.17112603703321838,0.1082343870678169
2026-02-09T15:15:00.000000000-0500,273.5828857421875,274.25,273.5506896972656,274.0400085449219,917828,0.0,0.0,273.5804820580692,273.3104764533299,273.52797449012434,-74.57903583541369,0.15400390625000002,0.3333226413266175,0.2207785141972172
2026-02-09T15:30:00.000000000-0500,274.0299987792969,274.2099914550781,273.510009765625,273.8800048828125,970675,0.0,0.0,273.7002911879665,273.43703832654825,273.5615011941899,-76.31726392356173,0.052001953125,0.35577093029007756,0.28827472224364736
2026-02-09T15:45:00.000000000-0500,273.8500061035156,275.1199951171875,273.80999755859375,274.5400085449219,2866894,0.0,0.0,274.0361781307487,273.68214281952015,273.65469237045005,-69.14719738486684,0.28600463867187503,0.5077365981114212,0.3980056601775343
2026-02-10T09:30:00.000000000-0500,274.885009765625,275.2799987792969,273.30609130859375,274.19500732421875,2204506,0.0,0.0,274.0997098081367,273.79611270945315,273.7061509374756,-69.75763494318183,0.247003173828125,0.4687196921792065,0.43336267617837043
2026-02-10T09:45:00.000000000-0500,274.2099914550781,274.95001220703125,273.2099914550781,274.760009765625,959484,0.0,0.0,274.36382979113205,274.01031205526914,273.8065184449184,-62.909120501893945,0.23600463867187502,0.5591443444564561,0.49625351031741327
2026-02-10T10:00:00.000000000-0500,274.79998779296875,275.3599853515625,273.8599853515625,274.260009765625,959892,0.0,0.0,274.32230178092925,274.0658004353482,273.84970809450954,-68.2971719683599,0.044000244140625006,0.44756643903065196,0.4719099746740326
2026-02-10T10:15:00.000000000-0500,274.25,274.7449951171875,274.0799865722656,274.4200134277344,627386,0.0,0.0,274.3613864396513,274.14451443365624,273.90402288815,-66.31569797544226,0.108001708984375,0.4027621614702639,0.43733606807214825
2026-02-10T10:30:00.000000000-0500,274.3900146484375,274.70001220703125,274.17999267578125,274.6549987792969,542731,0.0,0.0,274.4788313755095,274.25795539935416,273.9755444015926,-63.40565606328018,0.022998046875,0.41307255869526216,0.42520431338370523
2026-02-10T10:45:00.000000000-0500,274.69500732421875,274.9100036621094,274.1400146484375,274.1400146484375,479135,0.0,0.0,274.34330468468073,274.2317463435949,273.99120823462545,-69.78318298116787,-0.010998535156250001,0.2661218937706167,0.34566310357716096
2026-02-10T11:00:00.000000000-0500,274.1449890136719,274.4798889160156,274.1199951171875,274.19000244140625,428161,0.0,0.0,274.28198378737096,274.22246992088634,274.0101410162236,-69.16413770167156,-0.11400146484375001,0.18744412715375347,0.2665536153654572
2026-02-10T11:15:00.000000000-0500,274.19500732421875,274.6000061035156,273.989990234375,274.05999755859375,416153,0.0,0.0,274.19318929586007,274.186364951488,274.0148892583541,-69.62691520657327,-0.040002441406250006,0.1039638051233851,0.18525871024442114
2026-02-10T11:30:00.000000000-0500,274.0199890136719,274.0498962402344,273.20001220703125,273.3999938964844,526152,0.0,0.0,273.8759111361098,274.0116158281538,273.9563277953189,-77.4441722511287,-0.20400390625,-0.10727872474194555,0.038989992751237795
2026-02-10T11:45:00.000000000-0500,273.4200134277344,273.5899963378906,273.1000061035156,273.29010009765625,462792,0.0,0.0,273.64158672072836,273.8512789991544,273.89287753839864,-78.24776440922791,-0.272979736328125,-0.2349739457856117,-0.09799197651718697
2026-02-10T12:00:00.000000000-0500,273.2900085449219,273.79998779296875,273.2699890136719,273.4800109863281,474275,0.0,0.0,273.57695642696825,273.7687749963041,273.8535569143919,-75.6498033682066,-0.13200073242187502,-0.23859659644017484,-0.1682942864786809
2026-02-10T12:15:00.000000000-0500,273.4700012207031,273.489990234375,272.94000244140625,273.3500061035156,588185,0.0,0.0,273.4861762975872,273.6757152423511,273.80559969430846,-77.42825653143186,-0.167999267578125,-0.25775412276084353,-0.2130242046197622
2026-02-10T12:30:00.000000000-0500,273.3500061035156,273.7099914550781,273.1499938964844,273.70098876953125,419243,0.0,0.0,273.5721012863648,273.68133158172446,273.79563674909156,-72.62685046799203,-0.0718017578125,-0.16522272616526834,-0.1891234653925153
2026-02-10T12:45:00.000000000-0500,273.7200012207031,274.1099853515625,273.68011474609375,274.0899963378906,383600,0.0,0.0,273.7792593069751,273.7721459719836,273.82367099564385,-67.3052677281722,0.13800048828125,-0.01232198637961801,-0.10072272588606665
2026-02-10T13:00:00.000000000-0500,274.1050109863281,274.17999267578125,273.79998779296875,273.9800109863281,306470,0.0,0.0,273.85955997871633,273.8183381973935,273.83856051856617,-68.80985580335151,0.13798217773437502,0.038989501827245476,-0.030866612029410587
2026-02-10T13:15:00.000000000-0500,273.989990234375,274.19000244140625,273.3999938964844,274.05499267578125,537280,0.0,0.0,273.9377330575423,273.87092808147963,273.8591731049676,-67.78411415498427,0.11499633789062501,0.08109762697750966,0.025115507474049538
2026-02-10T13:30:00.000000000-0500,274.05499267578125,274.2699890136719,273.8717956542969,274.2250061035156,383430,0.0,0.0,274.05264227593165,273.94961208637653,273.89401434292455,-65.45834829293545,0.17500000000000002,0.1393344341436773,0.08222497080886343
2026-02-10T13:45:00.000000000-0500,274.2200012207031,274.260009765625,273.67010498046875,273.92999267578125,339390,0.0,0.0,274.00358243587146,273.94525221735535,273.89744085081566,-69.49410104619803,0.045800781250000006,0.08770769654609012,0.08496633367747677
2026-02-10T14:00:00.000000000-0500,273.95001220703125,274.1099853515625,273.7200012207031,274.0,350735,0.0,0.0,274.0021494615229,273.9574183912764,273.9072083888332,-68.53640819257392,-0.017999267578125002,0.07333237440144558,0.07914935403946118
2026-02-10T14:15:00.000000000-0500,273.9599914550781,274.05999755859375,273.6600036621094,273.9649963378906,298385,0.0,0.0,273.98728821207,273.9591023794129,273.9127120030292,-69.01525461938598,-0.0030029296875,0.05290508636863933,0.06602722020405025
2026-02-10T14:30:00.000000000-0500,273.9700012207031,274.07000732421875,273.6000061035156,273.739990234375,362399,0.0,0.0,273.888369020992,273.9104107916267,273.8962623107764,-72.09331451902445,-0.06300048828125,-0.01610750604373834,0.024959857080155953
2026-02-10T14:45:00.000000000-0500,273.75,274.0299987792969,273.5199890136719,274.0299987792969,383923,0.0,0.0,273.94502092431395,273.93698589999786,273.9089991173022,-68.12602803777335,-0.03900146484375,0.021233281545733007,0.02309656931294448
2026-02-10T15:00:00.000000000-0500,274.010009765625,274.2200012207031,273.7300109863281,274.1400146484375,361781,0.0,0.0,274.02301841396337,273.9821033996511,273.9310005964579,-66.62102248532568,0.04200439453125,0.06596507801526741,0.04453082366410595
2026-02-10T15:15:00.000000000-0500,274.1499938964844,274.29998779296875,273.8900146484375,274.07000732421875,407541,0.0,0.0,274.04181397806553,274.0016376051106,273.94423933243513,-63.53853665865385,0.01400146484375,0.06738310546040793,0.05595696456225694
2026-02-10T15:30:00.000000000-0500,274.0799865722656,274.3800048828125,273.9700012207031,274.25,437676,0.0,0.0,274.1250883868393,274.0568292484194,273.9733593960127,-30.327691153172687,0.057000732421875006,0.108262263865754,0.08210961421400546
2026-02-10T15:45:00.000000000-0500,274.2900085449219,274.489990234375,273.30999755859375,273.7900085449219,1736697,0.0,0.0,273.99105645007234,273.99753575875326,273.95589741019455,-42.89585591595097,0.010003662109375,0.00912533910673119,0.04561747666036833
2026-02-11T09:30:00.000000000-0500,274.69500732421875,276.8299865722656,274.45001220703125,275.6000061035156,5691798,0.0,0.0,274.63463631144964,274.35364027981154,274.11247919051084,-23.976347271548313,0.31400146484375,0.40377058624557094,0.22469403145296965
2026-02-11T09:45:00.000000000-0500,275.5899963378906,277.44000244140625,275.5400085449219,276.3999938964844,1481822,0.0,0.0,275.34077934546355,274.80838552796104,274.3303377339369,-18.118646590957425,0.451995849609375,0.7762015939086382,0.500447812680804
2026-02-11T10:00:00.000000000-0500,276.4100036621094,277.0299987792969,275.7699890136719,276.2850036621094,1050726,0.0,0.0,275.7184690721219,275.13652289110513,274.51649639376285,-20.12196418697631,0.442999267578125,0.8892104112508719,0.6948291119658379
2026-02-11T10:15:00.000000000-0500,276.2900085449219,277.25,275.75,277.05010986328125,1272610,0.0,0.0,276.25112538858565,275.5617644404776,274.7577929146694,-6.792565182255114,0.56002197265625,1.080197311959239,0.8875132119625384
2026-02-11T10:30:00.000000000-0500,277.1000061035156,279.04998779296875,277.0400085449219,278.1300048828125,1624504,0.0,0.0,277.0026771862764,276.13248453877424,275.0789559592544,-12.516815864210859,0.8679992675781251,1.376506524082913,1.1320098680227257
2026-02-11T10:45:00.000000000-0500,278.1650085449219,279.9049987792969,277.9800109863281,279.7550048828125,1202585,0.0,0.0,278.10360826489085,276.93748905967163,275.52429395197424,-1.8280821688530506,0.830999755859375,1.8422323379867294,1.4871211030047276
2026-02-11T11:00:00.000000000-0500,279.7550048828125,279.9800109863281,278.80999755859375,279.67498779296875,1070854,0.0,0.0,278.732160076122,277.54582211151546,275.91959812730704,-3.6838555353661184,0.654998779296875,1.9456130929002597,1.7163670979524936
2026-02-11T11:15:00.000000000-0500,279.6700134277344,279.9700012207031,278.17498779296875,278.19000244140625,798613,0.0,0.0,278.5152970222357,277.6889732959356,276.1358271096022,-21.618463874627285,0.380999755859375,1.5128338146778901,1.614600456315192
2026-02-11T11:30:00.000000000-0500,278.19000244140625,279.2049865722656,278.1600036621094,279.0199890136719,639195,0.0,0.0,278.7171738188102,277.9847545665437,276.41050919570404,-11.594469978143808,0.39397583007812503,1.4043220256963878,1.50946124100579
2026-02-11T11:45:00.000000000-0500,279.0350036621094,279.1000061035156,278.2799987792969,278.3500061035156,444629,0.0,0.0,278.57030673269236,278.06592157475967,276.5952231869242,-19.85384312296953,0.044000244140625006,1.0978927379782704,1.3036769894920301
2026-02-11T12:00:00.000000000-0500,278.3399963378906,279.1099853515625,278.17999267578125,278.70001220703125,624464,0.0,0.0,278.62218892242794,278.20683060415337,276.79567928407727,-15.590686402057793,-0.21099853515625,0.9609136642804401,1.132295326886235
2026-02-11T12:15:00.000000000-0500,278.7300109863281,280.17999267578125,278.7149963378906,279.94500732421875,976808,0.0,0.0,279.15131628314424,278.59309209750126,277.0956152879003,-2.800784219581483,0.054003906250000004,1.1386976302165408,1.135496478551388
2026-02-11T12:30:00.000000000-0500,279.910400390625,280.1499938964844,279.3999938964844,279.760009765625,523365,0.0,0.0,279.39479367613654,278.85240713486206,277.34936714292166,-5.029731774440542,0.31400146484375,1.1133456212554051,1.1244210499033964
2026-02-11T12:45:00.000000000-0500,279.75,280.1000061035156,279.3599853515625,279.4200134277344,469905,0.0,0.0,279.40488157677567,278.97854186661147,277.5465715509991,-9.112465009056478,0.08000488281250001,0.9482696183786175,1.036345334141007
2026-02-11T13:00:00.000000000-0500,279.4200134277344,279.69000244140625,278.5,278.6700134277344,480200,0.0,0.0,279.11093431715915,278.9099799913054,277.65356601545005,-20.295413340771308,0.06400146484375001,0.6214913634794357,0.8289183488102213
2026-02-11T13:15:00.000000000-0500,278.6600036621094,279.1650085449219,278.56500244140625,278.9599914550781,419627,0.0,0.0,279.05055717232676,278.9210936499216,277.77798748589083,-16.621278329598326,0.051995849609375006,0.48872214150884474,0.6588202451595331
2026-02-11T13:30:00.000000000-0500,278.93499755859375,279.07000732421875,278.6199951171875,278.81988525390625,363689,0.0,0.0,278.9582884049586,278.89860289525154,277.87721584474946,-18.721409398510453,-0.2250244140625,0.3567533398193632,0.5077867924894481
2026-02-11T13:45:00.000000000-0500,278.8192138671875,279.010009765625,278.6700134277344,278.8926086425781,365769,0.0,0.0,278.9320165000064,278.8972708391019,277.9739199207331,-17.72039704443016,-0.173480224609375,0.2857008844919733,0.3967438384907107
2026-02-11T14:00:00.000000000-0500,278.8999938964844,279.0299987792969,278.5,278.8599853515625,524308,0.0,0.0,278.90320404062885,278.88898517520425,278.05830710462163,-18.169445389588297,-0.11200561523437501,0.22401615803011055,0.31037999826041063
2026-02-11T14:15:00.000000000-0500,278.86590576171875,279.6700134277344,278.760009765625,279.5799865722656,536485,0.0,0.0,279.17391705328356,279.0425410412179,278.203228958683,-8.287388298769178,0.18199462890625,0.3561447568899325,0.3332623775751716
2026-02-11T14:30:00.000000000-0500,279.5799865722656,279.5899963378906,278.5799865722656,278.8699951171875,499321,0.0,0.0,279.05234827884516,279.00419750254446,278.2667304975882,-18.093913336705448,-0.017999267578125002,0.22654170232937076,0.27990203995227114
2026-02-11T14:45:00.000000000-0500,278.8500061035156,278.8900146484375,274.81060791015625,276.5899963378906,3821435,0.0,0.0,278.06740750246337,278.4677083548436,278.10704152999796,-49.585651660765464,-0.44597778320312503,-0.41442826811010036,-0.06726311407891461
2026-02-11T15:00:00.000000000-0500,276.5799865722656,277.2900085449219,276.1700134277344,276.2427062988281,1109229,0.0,0.0,277.3375270210093,277.97326345350683,277.9294857936961,-54.382481874894616,-0.52998046875,-0.7998272923725835,-0.4335452032257491
2026-02-11T15:15:00.000000000-0500,276.2300109863281,276.2876892089844,275.0199890136719,276.04998779296875,1169682,0.0,0.0,276.8225113297931,277.54586886227617,277.750485984103,-57.04434328106559,-0.5619995117187501,-0.9937096727559833,-0.7136274379908663
2026-02-11T15:30:00.000000000-0500,276.010009765625,276.54998779296875,275.8599853515625,276.2749938964844,744371,0.0,0.0,276.6035043564696,277.26345220321133,277.60996292813934,-53.936519979767326,-0.6609985351562501,-0.9756047836079915,-0.8446161107994289
2026-02-11T15:45:00.000000000-0500,276.2814025878906,276.3500061035156,275.4599914550781,275.5400085449219,2186877,0.0,0.0,276.1781060318505,276.88046472359144,277.41282441545195,-64.0882650480526,-0.665997314453125,-1.087295324357001,-0.965955717578215
2026-02-12T09:30:00.000000000-0500,275.6000061035156,275.7200012207031,271.9100036621094,272.0400085449219,3392206,0.0,0.0,274.52286703707904,275.8048077949982,276.90112766587765,-98.4279920735375,-0.9099975585937501,-1.9386277327768653,-1.45229172517754
2026-02-12T09:45:00.000000000-0500,271.9800109863281,273.0,271.54998779296875,272.1600036621094,1336733,0.0,0.0,273.5777216870912,274.9948513210229,276.44959204647114,-92.93145395136993,-0.81654052734375,-2.2220052200344753,-1.8371484726060077
2026-02-12T10:00:00.000000000-0500,272.1600036621094,272.2300109863281,270.05999755859375,270.2550048828125,1734081,0.0,0.0,272.2486349653797,273.9415521125317,275.85963136421793,-98.07304922620412,-1.15899658203125,-2.698057784159289,-2.2676031283826483
2026-02-12T10:15:00.000000000-0500,270.260009765625,271.75,270.2550048828125,271.25,1405441,0.0,0.0,271.8491809792278,273.343429420858,275.42061885334005,-88.24107692122118,-1.004998779296875,-2.528789808843669,-2.3981964686131585
2026-02-12T10:30:00.000000000-0500,271.260009765625,271.75,270.8999938964844,270.9288024902344,865645,0.0,0.0,271.48102958363046,272.8068456584972,274.99282681875854,-91.41496688901486,-0.9222412109375,-2.3662999278507186,-2.3822481982319386
2026-02-12T10:45:00.000000000-0500,270.88958740234375,271.18499755859375,268.1300048828125,268.17999267578125,1550488,0.0,0.0,270.16061482049076,271.77865610678253,274.3439854718083,-99.58516312358492,-0.772003173828125,-2.8148167162673303,-2.598532457249634
2026-02-12T11:00:00.000000000-0500,268.1730041503906,268.239990234375,267.3900146484375,267.9599914550781,1435469,0.0,0.0,269.2803654743257,270.9300639619593,273.7359860416435,-95.54356695983317,-0.84000244140625,-2.923459896020063,-2.7609961766348485
2026-02-12T11:15:00.000000000-0500,267.92999267578125,267.94000244140625,266.1499938964844,266.1700134277344,1553934,0.0,0.0,268.0362246556892,269.87227495435377,273.0154172212712,-99.85730910198266,-0.816998291015625,-3.2393219542548195,-3.000159065444834
2026-02-12T11:30:00.000000000-0500,266.19000244140625,267.0400085449219,265.57000732421875,265.6099853515625,1689751,0.0,0.0,267.06572893403853,268.9250994870668,272.3101379955847,-99.72636504156745,-1.1280029296875,-3.3381928669236913,-3.1691759661842624
2026-02-12T11:45:00.000000000-0500,265.5950012207031,265.9700012207031,264.6199951171875,265.42999267578125,1270934,0.0,0.0,266.4114344307356,268.1484090845589,271.6548860603653,-94.79435934650009,-1.099761962890625,-3.227267504814165,-3.1982217354992137
2026-02-12T12:00:00.000000000-0500,265.4442138671875,265.8500061035156,264.6199951171875,264.739990234375,979431,0.0,0.0,265.74285675219136,267.39098267340694,270.99632455312815,-99.22882303332223,-0.68800048828125,-3.1421972293315434,-3.1702094824153786
2026-02-12T12:15:00.000000000-0500,264.7300109863281,264.8599853515625,264.4200134277344,264.6000061035156,777285,0.0,0.0,265.28571649272106,266.77076565787553,270.38715136745077,-98.85791298993267,-0.6719970703125,-2.940099353723781,-3.0551544180695798
